   0.08823
   0.04446
   0.05836
   0.00739
  -0.07334
  -0.03651
   0.11049
   0.16919
   0.04573
   0.05939
   0.00046
   0.10458
  -0.04618
  -0.00006
   0.15770
  -0.01677
   0.18537
   0.01269
   0.11030
   0.01881
   0.12891
   0.03225
   0.03508
   0.20615
   0.02853
   0.08579
   0.07744
   0.04055
   0.10323
   0.11221
   0.02176
   0.05075
   0.09940
   0.15270
  -0.00100
   0.02843
   0.15160
   0.03210
   0.06506
   0.21894
  -0.05591
   0.00953
   0.14558
   0.09941
   0.06119
   0.04004
  -0.08017
   0.03186
   0.07498
  -0.10206
   0.15027
   0.15382
  -0.11755
   0.15876
   0.02404
   0.06231
   0.03106
   0.05533
   0.07448
  -0.05519
   0.17018
   0.06025
   0.02229
   0.03179
   0.07794
   0.12222
   0.06915
   0.02193
   0.01877
   0.09944
   0.02263
   0.04316
   0.08770
   0.08072
   0.22412
   0.07068
  -0.02569
  -0.02168
   0.03581
   0.11640
   0.03801
  -0.05764
   0.03107
   0.13442
   0.18026
   0.01944
   0.08084
   0.09127
   0.00335
   0.16462
  -0.09539
   0.01484
   0.02415
   0.10794
   0.00906
  -0.00813
   0.08789
  -0.02337
   0.09157
   0.07566
